,index,0_x,1,2,3,4,5,6,7,8,latitude,longitude,0_y,0,traveltime_totube,traveltime_totube_pub
3006,12292,136051,The Duke of Cambridge,"""Duke Of Cambridge, Kneller Road, Twickenham""",TW2 7DT,514567,174202.0,51.455207,-0.352483,Richmond upon Thames,51.455207,-0.352483,131,2.0307037918030817,24.175045140512875,24.175045140512875
3007,12293,136052,The Duke Of York,"""672 Hanworth Road, Whitton""",TW4 5NP,512743,173634.0,51.450468,-0.378905,Richmond upon Thames,51.450468,-0.378905,130,2.4714769013335096,29.42234406349416,29.42234406349416
3008,12294,136053,The Dukes Head,"""The Dukes Head, 42 The Vineyard, Richmond""",TW10 6AZ,518172,174631.0,51.458331,-0.300465,Richmond upon Thames,51.458331,-0.300465,212,0.5557220735002706,6.615738970241316,6.615738970241316
3009,12295,136054,The Dysart Arms,"""135 Petersham Road, Petersham""",TW10 7AA,518127,173310.0,51.446459,-0.301567,Richmond upon Thames,51.446459000000004,-0.30156700000000003,212,1.873313031413843,22.30134561206956,22.30134561206956
3010,12296,136056,The Eel Pie,"""9-11 Church Street, Twickenham""",TW1 3NJ,516352,173320.0,51.446916,-0.327094,Richmond upon Thames,51.446915999999995,-0.327094,212,2.552901073191061,30.391679442750725,30.391679442750725
3011,12297,136060,The Fountain,"""The Fountain Beefeater, 152 Sixth Cross Road, Twickenham""",TW2 5PE,514156,172322.0,51.438402,-0.359002,Richmond upon Thames,51.438402,-0.359002,130,3.6959586526999004,43.99950777023691,43.99950777023691
3012,12298,136061,The Fox,"""The Fox, 39 Church Street, Twickenham""",TW1 3NR,516352,173292.0,51.446665,-0.327103,Richmond upon Thames,51.446665,-0.32710300000000003,212,2.573342028078757,30.635024143794723,30.635024143794723
3013,12299,136062,The Fox & Duck,"""Fox And Duck, 194 Petersham Road, Petersham""",TW10 7AD,518046,173163.0,51.445164,-0.302781,Richmond upon Thames,51.445164,-0.30278099999999997,212,2.019874310680053,24.046122746191106,24.046122746191106
3014,12300,136064,The Fulwell Golf Club,"""Fulwell Golf Club, Wellington Road, Hampton""",TW12 1JY,514606,171638.0,51.432172,-0.352751,Richmond upon Thames,51.432171999999994,-0.35275100000000004,130,4.455322379058007,53.039552131642935,53.039552131642935
3015,12301,136067,The George,"""The George Hotel, 32 King Street, Twickenham""",TW1 3SN,516226,173264.0,51.446439,-0.328925,Richmond upon Thames,51.446439,-0.328925,212,2.680188441330029,31.90700525392892,31.90700525392892
3016,12302,136075,The Greyhound,"""The Greyhound, 82 Kew Green, Kew""",TW9 3AP,519092,177648.0,51.485245,-0.286228,Richmond upon Thames,51.485245,-0.28622800000000004,141,0.9210266089461918,10.964602487454664,10.964602487454664
3017,12303,136077,The Ham Brewery Tap,"""The Ham Brewery Tap, 4-6 Ham Street, Ham""",TW10 7HT,517448,172228.0,51.436885,-0.311692,Richmond upon Thames,51.436885,-0.311692,212,3.025153099071115,36.01372736989422,36.01372736989422
3018,12304,136084,The Hogarth,"""The Hogarth, 58 Broad Street, Teddington""",TW11 8QY,515718,170965.0,51.425889,-0.336982,Richmond upon Thames,51.425889,-0.336982,212,4.840965736517393,57.63054448234991,57.63054448234991
3019,12305,136090,The Jolly Coopers,"""Jolly Coopers, 16 High Street, Hampton""",TW12 2SJ,514060,169621.0,51.414145,-0.361251,Richmond upon Thames,51.414145,-0.36125100000000004,130,6.367748088380294,75.80652486167016,75.80652486167016
3020,12306,136091,The Jolly Gardeners,"""The Jolly Gardener, 36 Lower Richmond Road, Mortlake, London""",SW14 7EX,520353,175936.0,51.469601,-0.268658,Richmond upon Thames,51.469601000000004,-0.268658,141,1.3997253931049176,16.663397536963306,16.663397536963306
3021,12307,136094,The King's Arms,"""Kings Arms Hotel, Hampton Court Road, Hampton""",KT8 9DD,515796,168791.0,51.406325,-0.33657,Richmond upon Thames,51.406325,-0.33657,212,6.792855847575452,80.86733151875538,80.86733151875538
3022,12308,136095,The Kings Bar,"""Harlequin Rfc, Craneford Way, Twickenham""",TW2 7SX,515221,173721.0,51.45076,-0.343231,Richmond upon Thames,51.450759999999995,-0.343231,131,2.668053574132202,31.762542549192876,31.762542549192876
3023,12309,136101,The Lot,"""1a Duke Street, Richmond""",TW9 1HP,517905,174971.0,51.461443,-0.304207,Richmond upon Thames,51.461443,-0.304207,212,0.28852707348677253,3.434846112937768,3.434846112937768
3024,12310,136104,The Marlborough,"""The Marlborough, 46 Friars Stile Road, Richmond""",TW10 6NH,518422,174340.0,51.455655,-0.296994,Richmond upon Thames,51.455655,-0.296994,212,0.9011960405285266,10.728524292006268,10.728524292006268
3025,12311,136105,The Masons Arms,"""41 Walpole Road, Teddington""",TW11 8PJ,515602,171092.0,51.427063,-0.338608,Richmond upon Thames,51.427063000000004,-0.338608,212,4.789097493466543,57.01306539841122,57.01306539841122
3026,12312,136107,The Mitre,"""The Mitre, 20 St Marys Grove, Richmond""",TW9 1UY,518775,175186.0,51.463185,-0.291632,Richmond upon Thames,51.463184999999996,-0.291632,212,0.670095457765161,7.977326878156678,7.977326878156678
3027,12313,136111,The New Inn,"""The New Inn, 345 Petersham Road, Ham""",TW10 7DB,517921,172272.0,51.437191,-0.304875,Richmond upon Thames,51.437191,-0.304875,212,2.914653572865859,34.698256819831656,34.698256819831656
3028,12314,136114,The Old Kings Head,"""The Old Kings Head, Hampton Court Road, Hampton, Richmond Upon Thames""",KT1 4AE,517495,169339.0,51.41091,-0.311973,Richmond upon Thames,51.41091,-0.311973,212,5.874133743230535,69.93016360988732,69.93016360988732
3029,12315,136115,The Old Ship,"""The Old Ship, 3 King Street, Richmond""",TW9 1ND,517718,174802.0,51.459963,-0.306954,Richmond upon Thames,51.459963,-0.306954,212,0.539719235124915,6.425228989582322,6.425228989582322
3030,12316,136116,The Orange Tree,"""The Orange Tree, 45 Kew Road, Richmond""",TW9 2NQ,518069,175271.0,51.464096,-0.301748,Richmond upon Thames,51.464096000000005,-0.301748,212,0.0938240380116825,1.1169528334724106,1.1169528334724106
3031,12317,136124,The Pig & Whistle,"""Pig And Whistle, 86 Sheen Lane, East Sheen, London""",SW14 8LP,520459,175524.0,51.465867,-0.267274,Richmond upon Thames,51.465866999999996,-0.26727399999999996,141,1.744078214194031,20.762835883262273,20.762835883262273
3032,12318,136126,The Plough,"""42 Christchurch Road, East Sheen, London""",SW14 7AF,520196,174935.0,51.460629,-0.271258,Richmond upon Thames,51.460629,-0.271258,141,2.054866683168593,24.462698609149914,24.462698609149914
3033,12319,136129,The Prince Albert,"""Prince Albert, 30 Hampton Road, Twickenham""",TW2 5QB,515149,172743.0,51.441976,-0.344585,Richmond upon Thames,51.441976000000004,-0.344585,131,3.579094885861561,42.60827245073287,42.60827245073287
3034,12320,136130,The Prince Albert,"""The Prince Albert, 54-56 Hounslow Road, Twickenham""",TW2 7EX,514156,174103.0,51.454409,-0.358428,Richmond upon Thames,51.454409000000005,-0.358428,130,1.9602883034605039,23.33676551738695,23.33676551738695
3035,12321,136131,The Prince Blucher,"""Prince Blucher, 124 The Green, Twickenham, Richmond Upon Thames""",TW2 5AG,515217,173026.0,51.444506,-0.343515,Richmond upon Thames,51.444506,-0.343515,131,3.324913577958289,39.58230449950344,39.58230449950344
3036,12322,136132,The Prince's Head (incl. HMO accommodation),"""The Princes Head, 27-28 The Green, Richmond""",TW9 1LX,517762,174861.0,51.460475,-0.306301,Richmond upon Thames,51.460475,-0.30630100000000005,212,0.46781137491103447,5.569183034655172,5.569183034655172
3037,12323,136133,The Railway Bell,"""The Railway Bell, Station Road, Hampton""",TW12 2AP,513393,169808.0,51.41596,-0.370792,Richmond upon Thames,51.41596,-0.370792,130,6.162646676073164,73.36484138182338,73.36484138182338
3038,12324,136134,The Railway Pub & Dining Rooms,"""The Railway, 3 Victoria Road, Teddington""",TW11 0BB,516021,170758.0,51.423967,-0.332693,Richmond upon Thames,51.423967,-0.33269299999999996,212,4.886450753948255,58.17203278509827,58.17203278509827
3039,12325,136135,The Railway Tavern,"""28-29 The Quadrant, Richmond""",TW9 1DN,518016,175073.0,51.46233,-0.302577,Richmond upon Thames,51.46233,-0.302577,212,0.1395426366092689,1.6612218643960583,1.6612218643960583
3040,12326,136136,The Red Cow,"""The Red Cow, 59 Sheen Road, Richmond""",TW9 1YJ,518528,175047.0,51.461987,-0.295233,Richmond upon Thames,51.461987,-0.29523299999999997,212,0.4450798450048607,5.298569583391198,5.298569583391198
3041,12327,136137,The Red Lion,"""2 Castelnau, Barnes, London""",SW13 9RU,522443,176797.0,51.476891,-0.238286,Richmond upon Thames,51.476890999999995,-0.23828600000000003,208,1.9323572428407068,23.004252890960792,23.004252890960792
3042,12328,136138,The Red Lion,"""The Red Lion, 164 Stanley Road, Teddington""",TW11 8UD,515137,171509.0,51.430897,-0.345158,Richmond upon Thames,51.430896999999995,-0.345158,212,4.7152762719834485,56.13424133313629,56.13424133313629
3043,12329,136145,The Rifleman,"""The Rifleman, 7 Fourth Cross Road, Twickenham""",TW2 5EL,514776,172632.0,51.441063,-0.349985,Richmond upon Thames,51.441063,-0.349985,130,3.5527005195882273,42.294053804621754,42.294053804621754
3044,12330,136146,The Rising Sun,"""277 Richmond Road, Twickenham""",TW1 2NP,517278,174041.0,51.453205,-0.313537,Richmond upon Thames,51.453205,-0.313537,212,1.4071557960992078,16.75185471546676,16.75185471546676
3045,12331,136148,The Roebuck,"""72 Hampton Road, Hampton Hill""",TW12 1JN,514607,171288.0,51.429018,-0.352864,Richmond upon Thames,51.429018,-0.352864,130,4.797065116388414,57.10791805224302,57.10791805224302
3046,12332,136149,The Roebuck,"""130 Richmond Hill, Richmond""",TW10 6RN,518339,173955.0,51.452221,-0.298302,Richmond upon Thames,51.452221,-0.298302,212,1.2497094738435524,14.877493736232765,14.877493736232765
3047,12333,136150,The Rose of York,"""Rose Of York, Petersham Road, Richmond""",TW10 6UY,518211,173777.0,51.450639,-0.300203,Richmond upon Thames,51.450639,-0.300203,212,1.4103317926444032,16.789664198147655,16.789664198147655
3048,12334,136151,The Royal Oak,"""45 Oak Avenue, Hampton""",TW12 3NR,512647,170551.0,51.422786,-0.381265,Richmond upon Thames,51.422786,-0.381265,130,5.492419353773108,65.38594468777508,65.38594468777508
3049,12335,136152,The Royal Oak/Ham Village Centre,"""The Royal Oak, Ham Street, Ham, Richmond Upon Thames""",TW10 7HN,517305,172513.0,51.439475,-0.313649,Richmond upon Thames,51.439475,-0.31364899999999996,212,2.784865723568994,33.15316337582136,33.15316337582136
3050,12336,136156,The Shack 68,"""68 London Road, Twickenham, Richmond Upon Thames""",TW1 3QS,516161,173605.0,51.449517,-0.329748,Richmond upon Thames,51.449517,-0.329748,212,2.4975749412607127,29.733035015008483,29.733035015008483
3051,12337,136158,The Shaftesbury Arms,"""121-123 Kew Road, Kew, Richmond Upon Thames""",TW9 2PN,518264,175489.0,51.466015,-0.298869,Richmond upon Thames,51.466015000000006,-0.298869,212,0.3457969772210134,4.11663068120254,4.11663068120254
3052,12338,136159,The Ship,"""The Ship, Thames Bank, Mortlake, London""",SW14 7QR,520350,176145.0,51.47148,-0.26863,Richmond upon Thames,51.47148,-0.26863000000000004,141,1.2896686028142597,15.35319765255071,15.35319765255071
3053,12339,136161,The Slug & Lettuce,"""Water Lane, Richmond""",TW9 1TJ,517693,174704.0,51.459078,-0.307346,Richmond upon Thames,51.459078000000005,-0.307346,212,0.6293586903943599,7.492365361837617,7.492365361837617
3054,12340,136162,The Stags Head,"""24 Priests Bridge, East Sheen, London""",SW14 8TA,521475,175563.0,51.466009,-0.252641,Richmond upon Thames,51.466009,-0.252641,141,2.553659444316438,30.400707670433782,30.400707670433782
3055,12341,136163,The Star,"""8 High Street, Hampton Hill, Richmond Upon Thames""",TW12 1PD,514343,170907.0,51.425646,-0.356769,Richmond upon Thames,51.425646,-0.356769,130,5.122693930238849,60.98445155046248,60.98445155046248
3056,12342,136165,The Sun Inn,"""17 Parkshot, Richmond""",TW9 2RG,518032,175248.0,51.463898,-0.302288,Richmond upon Thames,51.463898,-0.302288,212,0.09545619888483892,1.1363833200576061,1.1363833200576061
3057,12343,136166,The Sun Inn,"""7 Church Road, London, Richmond Upon Thames""",SW13 9HE,521851,176436.0,51.473766,-0.24693,Richmond upon Thames,51.473766,-0.24693,241,2.3629315661231023,28.13013769194169,28.13013769194169
3058,12344,136168,The Tapestry,"""The Tapestry, 1 Lower Richmond Road, Mortlake, London""",SW14 7EZ,520328,175886.0,51.469148,-0.269035,Richmond upon Thames,51.469148,-0.26903499999999997,141,1.4093453633472288,16.777920992228914,16.777920992228914
3059,12345,136171,The Three Kings,"""42 Heath Road, Twickenham, Richmond Upon Thames""",TW1 4BZ,516080,173162.0,51.445561,-0.331058,Richmond upon Thames,51.445561,-0.331058,212,2.8543541872464067,33.98040699102865,33.98040699102865
3060,12346,136172,The Tide End Cottage,"""Tide End Cottage, 8 Ferry Road, Teddington""",TW11 9NN,516630,171379.0,51.429432,-0.323734,Richmond upon Thames,51.429432,-0.323734,212,4.075530817368747,48.518224016294596,48.518224016294596
3061,12347,136173,The Timberyard,"""53-57 London Road, Twickenham, Richmond Upon Thames""",TW1 3SZ,516185,173460.0,51.448209,-0.32945,Richmond upon Thames,51.448209000000006,-0.32945,212,2.573757715462284,30.63997280312243,30.63997280312243
3062,12348,136176,The Triple Crown,"""15 Kew Foot Road, Richmond, Richmond Upon Thames""",TW9 2SS,518064,175440.0,51.465616,-0.301763,Richmond upon Thames,51.465616,-0.301763,212,0.2595985836619488,3.0904593293089144,3.0904593293089144
3063,12349,136177,The Turk's Head,"""28 Winchester Road, Twickenham""",TW1 1LF,516611,174349.0,51.45612,-0.32303,Richmond upon Thames,51.45612,-0.32303000000000004,212,1.7046213704083106,20.293111552479886,20.293111552479886
3064,12350,136178,The Victoria,"""The Victoria, 10 West Temple Sheen, East Sheen, London""",SW14 7RT,519891,174981.0,51.461107,-0.27563,Richmond upon Thames,51.461107,-0.27563000000000004,212,1.7955667872262187,21.37579508602641,21.37579508602641
3065,12351,136179,The Victoria Inn,"""78 Hill Rise, Richmond""",TW10 6UB,517927,174522.0,51.457403,-0.30404,Richmond upon Thames,51.457403,-0.30404000000000003,212,0.6828556150038325,8.129233511950387,8.129233511950387
3066,12352,136183,The Waterman's Arms,"""10 Water Lane, Richmond, Richmond Upon Thames""",TW9 1TJ,517693,174704.0,51.459078,-0.307346,Richmond upon Thames,51.459078000000005,-0.307346,212,0.6293586903943599,7.492365361837617,7.492365361837617
3067,12353,136185,The White Hart,"""1 High Street, Hampton Wick""",KT1 4DA,517556,169479.0,51.412164,-0.311049,Richmond upon Thames,51.412164000000004,-0.31104899999999996,212,5.727874885680557,68.18898673429234,68.18898673429234
3068,12354,136186,The White Hart Inn,"""White Hart, 121 Kneller Road, Twickenham""",TW2 7DY,514285,174271.0,51.455893,-0.356518,Richmond upon Thames,51.455892999999996,-0.356518,130,1.848057505495603,22.00068458923337,22.00068458923337
3069,12355,136187,The White Hart Pub,"""White Hart, The Terrace, London, Richmond Upon Thames""",SW13 0NR,521325,176152.0,51.471326,-0.254598,Richmond upon Thames,51.471326,-0.254598,141,2.1988148137356087,26.176366830185817,26.176366830185817
3070,12356,136188,The White Horse,"""The White Horse, 14-16 Worple Way, Richmond, Richmond Upon Thames""",TW10 6DF,518464,174997.0,51.46156,-0.296156,Richmond upon Thames,51.46156,-0.296156,212,0.40562595910651283,4.828880465553724,4.828880465553724
3071,12357,136189,The White Swan,"""The White Swan, 25 Old Palace Lane, Richmond""",TW9 1PG,517474,174990.0,51.461703,-0.310402,Richmond upon Thames,51.461703,-0.310402,212,0.6552962581321468,7.801145930144604,7.801145930144604
3072,12358,136190,The White Swan,"""The White Swan, Riverside, Twickenham, Richmond Upon Thames""",TW1 3DN,516758,173357.0,51.447165,-0.321242,Richmond upon Thames,51.447165000000005,-0.321242,212,2.2652497501579374,26.967258930451635,26.967258930451635
3073,12359,136193,The Windmill,"""80 Windmill Road, Hampton Hill""",TW12 1QU,513958,171143.0,51.427854,-0.362242,Richmond upon Thames,51.427853999999996,-0.362242,130,4.8414968268955,57.63686698685119,57.63686698685119
3074,12360,136194,The Winning Post,"""The Winning Post, Chertsey Road, Twickenham""",TW2 6LS,514335,173377.0,51.447839,-0.356087,Richmond upon Thames,51.447839,-0.356087,130,2.707510031002342,32.23226227383741,32.23226227383741
3075,12361,136195,The Worlds End,"""88 Station Road, Hampton""",TW12 2AX,513690,169719.0,51.4151,-0.366537,Richmond upon Thames,51.4151,-0.366537,130,6.251117153810233,74.41806135488372,74.41806135488372
3076,12362,136229,Twickenham Club,"""7 Church Street, Twickenham, Richmond Upon Thames""",TW1 3NJ,516352,173320.0,51.446916,-0.327094,Richmond upon Thames,51.446915999999995,-0.327094,212,2.552901073191061,30.391679442750725,30.391679442750725
3077,12363,136230,Twickenham Cricket Club,"""Twickenham Cricket Club Pavili, The Green, Twickenham, Richmond Upon Thames""",TW2 5TU,515419,172957.0,51.443845,-0.340632,Richmond upon Thames,51.443845,-0.340632,131,3.453721869393254,41.11573654039588,41.11573654039588
3078,12364,136231,Twickenham District Masonic Council Ltd,"""150 London Road, Twickenham""",TW1 1HD,516105,173836.0,51.451614,-0.330477,Richmond upon Thames,51.451614,-0.330477,212,2.4038955421281036,28.617804072953614,28.617804072953614
3079,12365,136238,Twickenham Rowing Club,"""Twickenham Rowing Club, Eel Pie Island, Twickenham, Richmond Upon Thames""",TW1 3DY,516464,173148.0,51.445347,-0.32554,Richmond upon Thames,51.445347,-0.32554,212,2.6096789698822773,31.067606784312822,31.067606784312822
3080,12366,136249,Up In My Grill @ The Bloated Mallard,"""147 High Street, Hampton Hill""",TW12 1NJ,514349,170982.0,51.426319,-0.356673,Richmond upon Thames,51.426319,-0.356673,130,5.04939052662008,60.111791983572374,60.111791983572374
3081,12367,136262,Viva,"""3 Hill Rise, Richmond""",TW10 6UQ,517833,174572.0,51.457872,-0.305376,Richmond upon Thames,51.457871999999995,-0.30537600000000004,212,0.666568070279921,7.935334169999059,7.935334169999059
3082,12368,136273,Waldegrave Arms Pub,"""209 Waldegrave Road, Teddington""",TW11 8LX,515575,171708.0,51.432596,-0.338795,Richmond upon Thames,51.432596000000004,-0.33879499999999996,212,4.291787282390223,51.09270574274074,51.09270574274074
3083,12369,136278,White Cross Hotel,"""White Cross Hotel, Riverside, Richmond""",TW9 1TH,517767,174600.0,51.458128,-0.306316,Richmond upon Thames,51.458128,-0.306316,212,0.6721504888482637,8.0017915339079,8.0017915339079
3084,12370,136322,56 social club,"""56, Peckham High Street, London""",SE15 5DP,534078,176680.0,51.473214,-0.070891,Southwark,51.473214,-0.070891,175,2.14420776229205,25.52628288442917,25.52628288442917
3085,12371,136371,All bar one,"""All Bar One, 34, Shad Thames, London""",SE1 2YG,533865,180013.0,51.503198,-0.072694,Southwark,51.503198,-0.07269400000000001,262,0.7825484395013611,9.31605285120668,9.31605285120668
3086,12372,136372,All bar one,"""Ground Floor Fielden House, 28-42, London Bridge Street, London""",SE1 9SG,532788,180199.0,51.505132,-0.088132,Southwark,51.505132,-0.088132,157,0.12015219764878268,1.430383305342651,1.430383305342651
3087,12373,136375,Alleyns head,"""Alleyns Head, Park Hall Road, London""",SE21 8BW,532815,172495.0,51.435885,-0.090636,Lambeth,51.435885,-0.09063600000000001,35,3.4106536601841824,40.603019764097404,40.603019764097404
3088,12374,136385,Amaryllis,"""66, Coldharbour Lane, London""",SE5 9PU,532275,176249.0,51.469756,-0.096997,Lambeth,51.469756,-0.096997,35,1.4446317721459032,17.197997287451226,17.197997287451226
3089,12375,136393,Anchor tap,"""20a, Horselydown Lane, London""",SE1 2LN,533617,180022.0,51.503338,-0.076262,Southwark,51.503338,-0.076262,262,0.7191479995909923,8.561285709416575,8.561285709416575
3090,12376,136394,Ancient foresters,"""282, Southwark Park Road, London""",SE16 2HB,534741,178791.0,51.492009,-0.060547,Southwark,51.492009,-0.060547000000000004,23,0.6906761236420245,8.222334805262195,8.222334805262195
3091,12377,136410,Aquarius golf club (licensed bar),"""BEACHCROFT RESERVOIR, Marmora Road, Honor Oak""",SE22 0RY,535273,174392.0,51.45236,-0.05457,Southwark,51.45236,-0.05457000000000001,175,2.7805334383429585,33.10158855170189,33.10158855170189
3092,12378,136438,Asylum tavern,"""40-42, Asylum Road, London""",SE15 2RL,534869,177235.0,51.477996,-0.059298,Southwark,51.477996000000005,-0.059298000000000003,175,1.3474815091338328,16.041446537307532,16.041446537307532
3093,12379,136469,Balls brothers,"""Unit 22 Hays Galleria, Tooley Street, London""",SE1 2HD,533104,180293.0,51.505903,-0.083546,Southwark,51.505903,-0.08354600000000001,157,0.21250282262298603,2.5297955074165004,2.5297955074165004
3094,12380,136479,Bankside house,"""Bankside House, 24, Sumner Street, London""",SE1 9JA,532054,180324.0,51.506428,-0.098654,Southwark,51.506428,-0.09865399999999999,29,0.6648976169150612,7.915447820417395,7.915447820417395
3095,12381,136490,Barrow boy & banker,"""8, Borough High Street, London""",SE1 9QQ,532744,180337.0,51.506383,-0.088713,Southwark,51.506383,-0.088713,157,0.20726407296455526,2.467429440054229,2.467429440054229
3096,12382,136496,Batch,"""Ground Floor, 56, Peckham Rye, London""",SE15 4JR,534386,175789.0,51.465125,-0.066803,Southwark,51.465125,-0.066803,175,2.1865800053031954,26.030714348847564,26.030714348847564
3097,12383,136510,Beer rebellion,"""126, Gipsy Hill, London""",SE19 1PL,533350,171241.0,51.424499,-0.083415,Southwark,51.424499,-0.083415,35,4.764350955024544,56.71846375029219,56.71846375029219
3098,12384,136517,Belushis & st christophers village,"""161-165, Borough High Street, London""",SE1 1HR,532537,179923.0,51.502711,-0.091849,Southwark,51.502711,-0.091849,29,0.24679845331604516,2.938076825191014,2.938076825191014
3099,12385,136560,Black horse,"""254, Tabard Street, London""",SE1 4UN,532812,179238.0,51.496491,-0.088147,Southwark,51.496491,-0.088147,29,0.6665916205749333,7.935614530653967,7.935614530653967
3100,12386,136567,Blackfriars wine bar,"""Railway Arch 80, Scoresby Street, London""",SE1 0XN,531712,180077.0,51.504288,-0.103671,Southwark,51.504288,-0.103671,232,0.38073777729029007,4.532592586789167,4.532592586789167
3101,12387,136573,Blue eyed maid,"""Blue Eyed Maid, 173, Borough High Street, London""",SE1 1HR,532537,179923.0,51.502711,-0.091849,Southwark,51.502711,-0.091849,29,0.24679845331604516,2.938076825191014,2.938076825191014
3102,12388,136630,Brew by numbers,"""79, Enid Street, London""",SE16 3RA,533911,179390.0,51.497589,-0.072268,Southwark,51.497589000000005,-0.072268,23,0.5943041337571512,7.075049211394656,7.075049211394656
3103,12389,136654,Bunch of grapes,"""2, St Thomas Street, London""",SE1 9RS,532729,180144.0,51.504652,-0.089002,Southwark,51.504652,-0.089002,157,0.1901813558292576,2.2640637598721143,2.2640637598721143
3104,12390,136727,Canavans peckham pool club,"""188, Rye Lane, London""",SE15 4NF,534395,176013.0,51.467136,-0.066583,Southwark,51.467135999999996,-0.066583,175,2.0612715447830565,24.53894696170305,24.53894696170305
3105,12391,136733,Canterbury arms,"""2-4, Maddock Way, London""",SE17 3NH,531823,177681.0,51.48273,-0.102967,Southwark,51.48273,-0.102967,136,0.6510460762171872,7.750548526395086,7.750548526395086
3106,12392,136765,Castle public house,"""280, Crystal Palace Road, London""",SE22 9JJ,533910,174238.0,51.4513,-0.074233,Southwark,51.4513,-0.07423300000000001,35,3.065366191897569,36.49245466544725,36.49245466544725
3107,12393,136826,China hall,"""141, Lower Road, London""",SE16 2XL,535549,179058.0,51.494224,-0.048813,Southwark,51.494223999999996,-0.048813,252,0.12443583564570208,1.4813789957821675,1.4813789957821675
3108,12394,136850,Clarendon arms,"""225, Camberwell New Road, London""",SE5 0TH,532003,177089.0,51.477359,-0.100597,Southwark,51.477359,-0.100597,190,0.9966625964071825,11.865030909609315,11.865030909609315
3109,12395,136855,Club 701,"""Basement And Ground Floors, 516, Old Kent Road, London""",SE1 5BA,534215,177930.0,51.484396,-0.068445,Southwark,51.484396000000004,-0.068445,23,1.5375750433791877,18.304464802133186,18.304464802133186
3110,12396,136856,Club favour,"""516, Ground Floor Old Kent Road, London""",SE1 5BA,534215,177930.0,51.484396,-0.068445,Southwark,51.484396000000004,-0.068445,23,1.5375750433791877,18.304464802133186,18.304464802133186
3111,12397,136886,Control risks group limited,"""Part Fourth Floor And Part Fif, Hays Lane, London""",SE1 2TT,533021,180311.0,51.506075,-0.084735,Southwark,51.506075,-0.084735,157,0.150865720714635,1.7960204846980357,1.7960204846980357
3112,12398,136979,Dean swift,"""Dean Swift, 10, Gainsford Street, London""",SE1 2NE,533805,179933.0,51.502502,-0.073587,Southwark,51.502502,-0.073587,262,0.8381289130057791,9.977725154830702,9.977725154830702
3113,12399,137007,Doggetts coat & badge,"""Doggetts Coat And Badge Black, Blackfriars Road, London""",SE1 9UD,531617,180539.0,51.508461,-0.104866,Southwark,51.508461,-0.10486600000000001,25,0.4121897989011292,4.907021415489633,4.907021415489633
3114,12400,137015,Dover castle ph,"""6A, Great Dover Street, London""",SE1 4XW,532461,179701.0,51.500734,-0.093027,Southwark,51.500734,-0.093027,29,0.09709067151955805,1.1558413276137862,1.1558413276137862
3115,12401,137018,Draft house,"""206-208, Tower Bridge Road, London""",SE1 2UP,533594,180027.0,51.503388,-0.076591,Southwark,51.503388,-0.07659099999999999,157,0.7084088192655875,8.433438324590327,8.433438324590327
3116,12402,137025,Duke of sussex,"""77, Friary Road, London""",SE15 1QS,534444,177367.0,51.479292,-0.065364,Southwark,51.479292,-0.065364,175,1.7884696715313666,21.291305613468648,21.291305613468648
3117,12403,137030,Dulwich constitutional club,"""33, East Dulwich Grove, London""",SE22 8PW,533720,175142.0,51.459469,-0.076624,Southwark,51.459469,-0.076624,35,2.649344657693796,31.53981735349757,31.53981735349757
3118,12404,137060,East dulwich tavern,"""1, Lordship Lane, London""",SE22 8EW,533834,175188.0,51.459855,-0.074967,Southwark,51.459855,-0.07496699999999999,35,2.7578922715714445,32.832050852041,32.832050852041
3119,12405,137119,Farriers arms,"""214, Lower Road, London""",SE8 5DJ,535922,178684.0,51.490765,-0.043602,Southwark,51.490765,-0.043601999999999995,252,0.4050054610026636,4.821493583365043,4.821493583365043
3120,12406,137152,Flowers of the forest,"""14, Westminster Bridge Road, London""",SE1 7QX,531528,179462.0,51.498804,-0.106564,Southwark,51.498804,-0.106564,232,0.26188442014404933,3.1176716683815395,3.1176716683815395
3121,12407,137153,Flying dutchman,"""156, Wells Way, London""",SE5 7SY,533045,177250.0,51.478571,-0.085541,Southwark,51.478571,-0.08554099999999999,136,1.7517037383946101,20.853615933269168,20.853615933269168
3122,12408,137166,Founders arms,"""52, Hopton Street, London""",SE1 9JH,531824,180515.0,51.508198,-0.101895,Southwark,51.508198,-0.101895,25,0.43104466399997293,5.131484095237773,5.131484095237773
3123,12409,137219,George canning,"""The George Canning, 123, Grove Lane, London""",SE5 8BG,533038,176083.0,51.468095,-0.086086,Southwark,51.468095,-0.086086,35,2.0583565179191807,24.504244260942627,24.504244260942627
3124,12410,137226,Gimlet bar,"""Unit 3 Print Village, 58, Chadwick Road, London""",SE15 4PU,533866,176076.0,51.467827,-0.07417,Southwark,51.467827,-0.07417,175,2.5112493936695413,29.895826115113586,29.895826115113586
3125,12411,137260,Great guns social,"""Goldsmiths Arms, 96, Southwark Bridge Road, London""",SE1 0EF,532102,179823.0,51.501915,-0.098165,Southwark,51.501915000000004,-0.098165,29,0.2825493888638105,3.3636832007596484,3.3636832007596484
3126,12412,137275,Griffin sports club,"""12, Dulwich Village, London""",SE21 7AL,533015,174252.0,51.451637,-0.0871,Southwark,51.451637,-0.0871,35,2.2628499914593236,26.938690374515755,26.938690374515755
